Unnamed: 0,id,name,year,certificate,runtime,genre,ratings
613,tt0400563,Kak v starom detektive,,,186.0,"
Crime, Mystery            ",4.2
614,tt1597642,Murder,,,60.0,"
Crime, Drama            ",
620,tt1460941,Keiji ichidai: Hiratsuka Hachibei no Shôwa jiken shi,,,230.0,"
Biography, Crime, Drama            ",6.0
627,tt8664224,Manny's Movie Macabre,(2018– ),Not Rated,70.0,"
Animation, Drama, Horror            ",
636,tt2574804,Dicotomía,,,60.0,"
Action, Crime, Drama            ",
637,tt5702648,LA Femme,,,82.0,"
Adventure            ",
653,tt2039846,Killer Instinct,,,60.0,"
Documentary            ",8.1
654,tt1127859,The Sleep of Reason,,,80.0,"
Crime, Horror, Mystery            ",7.2
655,tt3538368,Amanda Burton's Bloody Valentines,,,60.0,"
Documentary            ",
657,tt2342489,Baron Von Ghoulstein's Movie Crypt,,,90.0,"
Comedy, Horror, Sci-Fi            ",
665,tt1340080,Un tiempo después,,,60.0,"
Documentary, Crime, History            ",
2,tt0101059,Chances,,,60.0,"
Drama            ",6.2
3,tt0199356,Beggars and Choosers,(1999–2001),TV-MA,60.0,"
Comedy            ",8.3
17,tt12112118,Topi,,,60.0,"
Drama, Thriller            ",6.7
23,tt0142045,Pantanal,,,60.0,"
Drama, Fantasy, Romance            ",8.4
33,tt0103406,Eden,(1993),R,107.0,"
Drama, Romance            ",5.1
39,tt10237790,Deliver Us,,,60.0,"
Crime, Drama, Thriller            ",6.9
46,tt2767716,Steel River,,,98.0,"
Drama            ",8.6
47,tt0343963,Latin Lover,(2001– ),TV-MA,60.0,"
Drama, Romance            ",7.1
59,tt0884766,The Dark Side of Porn,,,60.0,"
Documentary            ",7.1
66,tt0446862,Crime Evidence,,,60.0,"
Mystery, Drama, Crime            ",6.8
78,tt0103395,Dangerous Curves,,,60.0,"
Action, Drama            ",6.5
84,tt0096658,Navarro,,,90.0,"
Crime, Drama            ",6.3
86,tt1223917,In the Face of Crime,,,479.0,"
Crime, Drama, Thriller            ",8.0
91,tt0166909,Les cinq dernières minutes,,,90.0,"
Crime, Drama            ",8.1
95,tt0070977,Country Matters,,,60.0,"
Drama            ",7.5
100,tt1395348,Bridget's Sexiest Beaches,,,60.0,"
Documentary            ",5.3
107,tt0136356,Der König von St. Pauli,,,622.0,"
Crime, Drama            ",6.2
118,tt4289556,A Única Mulher,,,60.0,"
Drama            ",5.0
119,tt13710668,München Mord,,,90.0,"
Crime            ",7.8
125,tt8949480,Iron Island,,,60.0,"
Drama            ",7.0
128,tt0438705,Godiva's,,,60.0,"
Comedy, Drama            ",6.1
130,tt7244118,Surrogate,,,100.0,"
Drama            ",4.7
136,tt4198192,Besieged,,,60.0,"
Drama, History            ",6.5
142,tt0108749,Doppelter Einsatz,,,90.0,"
Crime, Drama            ",5.4
143,tt2390496,La Sexóloga,,,60.0,"
Comedy            ",6.9
144,tt15276418,Your Honor,,,60.0,"
Crime, Drama, Thriller            ",7.5
146,tt8503572,"Toni, männlich, Hebamme",,,89.0,"
Comedy, Drama            ",6.7
165,tt5008688,Gotthard,,,120.0,"
Drama            ",6.5
170,tt0096359,Valentina,,,110.0,"
Drama, Fantasy, Thriller            ",5.8
172,tt5275894,Chelsea Does,(2016),TV-MA,70.0,"
Documentary            ",7.4
178,tt13710652,Harter Brocken,,,90.0,"
Crime, Drama, Thriller            ",6.9
182,tt0229924,Raid,(2000),TV-14,504.0,"
Crime, Drama, Thriller            ",8.5
193,tt1468277,Suite noire,(2009– ),TV-MA,60.0,"
Thriller            ",6.8
198,tt0086089,Pavlova: A Woman for All Time,,,155.0,"
Biography, Drama, Music            ",6.9
203,tt5255584,37 Problems,(2015– ),R,64.0,"
Comedy, Drama            ",7.1
205,tt0160523,Megazone 23 III,(1989),Not Rated,101.0,"
Animation, Action, Adventure            ",6.4
207,tt0938493,Nachtschicht,,,89.0,"
Crime, Thriller            ",7.4
229,tt2640962,Dangerous Persuasions,,,60.0,"
Documentary, Drama            ",7.8
230,tt0171992,Dom,,,90.0,"
Drama            ",7.8
238,tt0112154,Der Schattenmann,,,600.0,"
Crime, Thriller            ",7.8
242,tt0099884,Riders of the Dawn,,,250.0,"
Drama, War            ",7.2
245,tt0121027,Der Staatsanwalt hat das Wort,,,75.0,"
Crime, Drama            ",7.2
252,tt2404501,La reine rouge,,,114.0,"
Crime, Drama, Horror            ",6.8
259,tt2256487,Sangue caldo,,,100.0,"
Crime            ",6.5
264,tt1299313,Hay alguien ahí,,,60.0,"
Mystery            ",7.0
267,tt9420566,Happily Never After,,,266.0,"
Comedy, Drama            ",6.8
270,tt0377196,Irtiottoja,,,70.0,"
Drama            ",8.2
292,tt1625015,Musée Eden,,,60.0,"
Crime, Drama, History            ",7.7
305,tt0120936,Burnt Hearts,,,90.0,"
Drama            ",7.5
308,tt6102418,Estocolmo,,,60.0,"
Crime, Drama, Mystery            ",5.7
310,tt0188318,Boulevard du Palais,,,90.0,"
Drama            ",6.7
311,tt1919148,The Other Child,,,180.0,"
Drama            ",5.9
313,tt1521348,Intelligence - Servizi & segreti,,,100.0,"
Action            ",7.4
317,tt0261536,Antonia - Zwischen Liebe und Macht,,,180.0,"
Drama            ",6.1
319,tt0406005,Jumping the Queue,,,150.0,"
Drama            ",8.7
328,tt1710520,Histoires de vies,,,60.0,,7.2
329,tt0420410,Sex Stories of Ordinary People,,,480.0,"
Comedy, Drama            ",7.8
336,tt0365984,Barely Cooking,,,60.0,"
Documentary, Comedy            ",
337,tt0305058,"Love, Lies, Passions",,,90.0,"
Comedy, Drama            ",5.7
340,tt0112239,Ärzte,,,90.0,"
Drama            ",8.0
348,tt1356937,L'école du pouvoir,,,125.0,"
Drama            ",7.5
350,tt2138979,Russisch Roulette,,,180.0,"
Thriller            ",4.2
355,tt1159995,Windfall and Misfortunes,,,60.0,"
Drama            ",7.7
361,tt15738578,Tayna Lilit,,,930.0,"
Crime, Mystery, Romance            ",7.5
362,tt0270133,Le grand patron,,,90.0,,3.8
364,tt0490715,Boza podszewka. Czesc druga,,,840.0,"
Drama            ",6.6
366,tt14420160,Bez skrupulów,,,210.0,"
Crime, Drama            ",5.6
368,tt10969370,Colombine,,,91.0,"
Comedy, Drama            ",5.2
373,tt1655613,4 garçons dans la nuit,,,180.0,"
Thriller            ",6.7
376,tt0168511,Bird of Prey 2,,,200.0,"
Thriller            ",8.4
382,tt0310787,Les Borgia ou le sang doré,,,78.0,"
Drama, History            ",7.2
388,tt1423556,Est,(2002– ),R,340.0,"
Reality-TV            ",8.9
404,tt0367402,Rodáci,,,90.0,"
Drama, War            ",3.4
406,tt0832441,Cabaret,,,200.0,,7.5
408,tt0118471,Sophie: Schlauer als die Polizei,,,90.0,"
Crime            ",7.2
415,tt1127842,Coupable,,,180.0,"
Crime            ",6.6
416,tt1508796,Kali,,,90.0,"
Action            ",7.3
425,tt1444297,La fille au fond du verre à saké,,,118.0,"
Comedy, Romance            ",6.9
427,tt0406902,Kamenskaya - 3,,,176.0,"
Crime, Drama, Mystery            ",6.3
430,tt0387159,De soie et de cendre,,,194.0,"
Drama, Romance            ",6.8
432,tt0421294,Beauty Queen,,,180.0,"
Comedy            ",2.9
456,tt1784059,"Klein, aber Charlotte",,,60.0,"
Family            ",
460,tt1704082,Motto onsen ni ikô,,,60.0,"
Documentary            ",
5,tt2102479,Clue,(2011),TV-PG,96.0,"
Crime, Mystery            ",6.5
10,tt0115149,Dangerous Minds,,,60.0,"
Drama            ",6.2
14,tt1217518,Patito feo,,,60.0,"
Comedy, Drama, Family            ",4.0
17,tt2787764,Romeo and Juliet,,,200.0,"
Drama, Romance            ",6.2
30,tt0098869,Neon Rider,(1989–1995),TV-14,60.0,"
Drama            ",6.1
43,tt9001656,"Like, la leyenda",,,60.0,"
Drama, Romance            ",6.5
48,tt0076985,The Bay City Rollers Show,,,60.0,"
Comedy, Family, Musical            ",6.9
57,tt1802693,SLiDE,,,60.0,"
Comedy, Drama, Romance            ",7.7
63,tt0094561,TV 101,,,60.0,"
Drama            ",7.7
69,tt0061278,Maya,,,60.0,"
Adventure            ",8.0
72,tt1364356,Atrévete a soñar,,,60.0,"
Drama, Romance            ",4.6
89,tt5885894,Junior,,,100.0,"
Drama, Romance            ",4.7
90,tt0492430,The Jeremy Kyle Show,,,65.0,"
Comedy, Reality-TV, Talk-Show            ",3.5
116,tt15150480,Britain's Deadliest Kids,,,60.0,"
Crime, Documentary            ",6.8
129,tt0331762,The Lloyd Thaxton Show,,,60.0,"
Music            ",8.6
132,tt1600746,Clem,,,90.0,"
Comedy            ",5.9
134,tt0191745,Endless Summer,,,60.0,"
Comedy, Drama, Mystery            ",6.7
157,tt9385596,Zeven kleine criminelen,,,200.0,"
Adventure, Crime, Family            ",8.0
170,tt6319932,Entre Amigos,,,60.0,"
Drama            ",6.1
171,tt1461383,Two People,,,60.0,"
Drama            ",6.8
190,tt1230219,Somos tú y yo,,,60.0,"
Music, Romance            ",4.4
195,tt7654696,Grace Beside Me,,,325.0,"
Family            ",8.6
214,tt7278498,Girls' Generation 1979,,,60.0,"
Drama, Romance            ",7.4
216,tt0077091,Fred and Barney Meet the Thing,,,60.0,"
Animation, Adventure, Family            ",5.7
223,tt21221856,Freddie Flintoff's Field of Dreams,,,60.0,"
Reality-TV, Sport            ",8.3
233,tt0404607,FM 2004: The Freedom of Music,,,60.0,"
Musical, Comedy, Drama            ",7.1
240,tt0077796,Top Hat and Spuds Nose,,,92.0,"
Adventure, Comedy, Family            ",8.2
254,tt2944454,Riley Rewind,,,70.0,"
Drama, Sci-Fi            ",6.6
256,tt0212680,Nada es para siempre,,,60.0,"
Drama            ",4.2
257,tt3882138,Children of the Machine,,,60.0,"
Sci-Fi            ",
260,tt2842248,Decibel 110,,,60.0,"
Musical            ",
267,tt3727572,Present Time,(1997– ),Not Rated,60.0,"
Adventure, Drama, Family            ",7.4
272,tt2739560,Graduados,,,60.0,"
Drama            ",5.8
273,tt0383067,9B,,,60.0,"
Drama            ",7.9
278,tt3683118,The Red Band Society,,,60.0,"
Drama            ",8.3
328,tt0413552,Carnie!,,,60.0,"
Family            ",
387,tt0247851,To Learn to Fly,,,60.0,"
Comedy, Drama, Family            ",8.1
392,tt1130074,The Baby Borrowers,,,60.0,"
Reality-TV            ",7.7
418,tt5783600,I Know What You Weighed Last Summer,,,60.0,"
Documentary            ",7.4
438,tt3435488,Studio Party,,,60.0,"
Music            ",
449,tt1711735,Growing Up Gay,,,72.0,"
Documentary            ",6.8
463,tt0383083,Børne 1'eren,,,60.0,"
Family            ",
473,tt4706844,The World's Strictest Parents,,,60.0,"
Reality-TV            ",
477,tt1697032,Sophomores,(2010– ),Not Rated,234.0,"
Comedy            ",8.1
488,tt5138472,Turtl' Pavr!,,,60.0,"
Animation, Action, Comedy            ",5.7
489,tt13582314,Caillou's Ungrounding Story,,,90.0,"
Animation, Action, Adventure            ",
506,tt2765784,H,,,75.0,"
Game-Show            ",
508,tt3198162,Intimidés,,,60.0,"
Documentary, Crime, Drama            ",5.8
522,tt0907940,ASBO Teen to Beauty Queen,,,60.0,"
Reality-TV            ",6.7
549,tt4032536,Teen Time,,,60.0,,
552,tt0041062,TV Teen Club,,,60.0,"
Music            ",
615,tt0315721,Vamos a ganar,,,60.0,"
Family            ",
635,tt0361221,Open.tv,,,60.0,"
Family, Music            ",
657,tt1187820,The Runaways,,,60.0,"
Documentary            ",
659,tt3223888,TV Disc Jockey,,,60.0,"
Music            ",
660,tt1024154,Charge,,,60.0,"
Animation, Comedy, Music            ",
662,tt1889724,Duelo de Princesas,,,60.0,"
Reality-TV            ",
671,tt2205292,JENNi20 Countdown,,,120.0,"
Music            ",
674,tt3229776,The Teenage Hour,,,60.0,"
Music            ",
677,tt3954392,Vagonchik moy dalniy,,,122.0,"
Drama, History, War            ",
700,tt14289314,Kolledzh,,,72.0,"
Reality-TV            ",
703,tt14056824,Open House,,,60.0,"
Family, Music            ",
704,tt0462646,Chela ouate,,,120.0,"
Documentary, Family, Music            ",
1,tt0083464,The Phoenix,,,60.0,"
Sci-Fi            ",7.1
123,tt0075473,The All-New Super Friends Hour,,,60.0,"
Animation, Action, Adventure            ",7.1
134,tt1259299,G.I. Joe: Resolute,(2009),TV-14,60.0,"
Animation, Action, Sci-Fi            ",7.5
140,tt0092444,Sable,,,60.0,"
Adventure            ",7.4
236,tt0166401,Sekai Ninja Sen Jiraiya,,,60.0,"
Action, Sci-Fi            ",8.4
281,tt0190897,The All-New Popeye Hour,(1978–1983),TV-G,60.0,"
Animation, Adventure, Comedy            ",7.0
283,tt0077088,Tarzan and the Super 7,,,90.0,"
Animation, Action, Fantasy            ",8.0
292,tt0190924,Space Stars,,,60.0,"
Animation, Family, Sci-Fi            ",7.2
294,tt0092420,Once a Hero,,,60.0,"
Adventure, Comedy            ",7.2
306,tt0262951,Cybersix,,,60.0,"
Action, Sci-Fi            ",7.0
383,tt6799638,Superheroes Decoded,(2017),TV-PG,123.0,"
Documentary            ",8.1
384,tt11198258,Strange Adventures,,,60.0,"
Action, Adventure, Drama            ",
390,tt7058822,High & Mighty,(2017– ),TV-MA,100.0,"
Comedy, Drama            ",6.1
472,tt2817474,My Hero,,,60.0,"
Documentary            ",
496,tt15385936,"The Supers, the Stoners and the Big Bad",,,75.0,"
Comedy            ",
585,tt15441634,Brave,,,144.0,"
Adventure, Comedy, Fantasy            ",
4,tt4272442,Hooked,(2015– ),Not Rated,487.0,"
Crime, Drama, Thriller            ",7.4
6,tt10712926,Catch the Ghost,,,70.0,"
Comedy, Drama, Mystery            ",7.4
8,tt0115111,The Big Easy,(1996–1997),TV-MA,60.0,"
Crime, Drama            ",7.3
9,tt1286883,Akasya Duragi,,,90.0,"
Comedy            ",2.9
12,tt0088549,Lady Blue,(1985–1991),TV-PG,60.0,"
Drama            ",6.5
13,tt1836417,The Protector,,,60.0,"
Crime, Drama            ",6.7
16,tt7440620,Gordon on Cocaine,(2017– ),TV-MA,60.0,"
Documentary            ",7.1
20,tt7867522,Bullets,(2018),12,60.0,"
Crime, Drama, Thriller            ",6.5
21,tt0101161,P.S.I. Luv U,,,60.0,"
Drama            ",7.4
27,tt0115202,High Incident,,,60.0,"
Crime, Drama            ",7.8
28,tt2234717,Die Chefin,,,60.0,"
Crime            ",6.4
30,tt3371556,Leo Mattei - Special Unit,,,60.0,"
Crime, Drama, Family            ",6.8
33,tt4214012,Nord bei Nordwest,,,88.0,"
Crime, Drama, Mystery            ",7.4
37,tt0247055,Without Motive,(2000– ),TV-14,60.0,"
Crime, Thriller            ",7.4
38,tt0365969,10-8: Officers on Duty,,,60.0,"
Drama, Crime            ",7.2
39,tt9060306,Can Kiriklari,,,120.0,"
Action, Drama            ",6.6
41,tt0092374,Houston Knights,,,60.0,"
Action, Crime, Drama            ",7.5
42,tt0081957,Walking Tall,,,60.0,"
Action, Crime, Drama            ",7.2
44,tt0103374,Bodies of Evidence,,,60.0,"
Drama, Crime            ",6.5
46,tt0058804,For the People,,,60.0,"
Crime, Drama            ",8.1
47,tt0080213,Enos,,,60.0,"
Action, Comedy            ",5.2
48,tt0074026,Most Wanted,,,60.0,"
Crime, Drama            ",6.8
49,tt0098868,Nasty Boys,,,60.0,"
Action, Crime            ",7.3
50,tt0063953,Special Branch,,,60.0,"
Action, Crime, Drama            ",7.3
54,tt0198093,El comisario,,,60.0,"
Action, Adventure, Crime            ",5.9
56,tt0059992,Hawk,,,60.0,"
Crime, Drama            ",6.9
57,tt0108889,One West Waikiki,,,60.0,"
Drama            ",6.8
58,tt7197558,Nero a metà,(2018– ),16,60.0,"
Crime, Drama            ",7.0
61,tt0074054,Serpico,,,60.0,"
Crime, Drama            ",6.9
62,tt0070965,Amy Prentiss,,,120.0,"
Crime, Drama            ",6.3
64,tt0066693,"O'Hara, U.S. Treasury",,,60.0,"
Drama            ",7.5
66,tt8613776,Kommissar Dupin,,,90.0,"
Crime, Drama, Mystery            ",6.4
69,tt0077001,David Cassidy - Man Undercover,,,60.0,"
Crime, Drama            ",7.5
73,tt0081901,McClain's Law,,,60.0,"
Crime, Drama            ",7.7
74,tt0289817,Merseybeat,(2001–2004),TV-14,60.0,"
Crime, Drama            ",6.1
75,tt0072481,Bronk,,,60.0,"
Crime, Drama            ",7.2
78,tt0081940,Strike Force,,,60.0,"
Action, Crime, Drama            ",7.1
80,tt0103436,The Hat Squad,,,60.0,"
Crime, Drama            ",7.3
81,tt0056737,Arrest and Trial,,,90.0,"
Crime, Drama            ",7.8
83,tt0106067,Missing Persons,,,120.0,"
Drama, Crime            ",7.2
85,tt0144071,To Have & to Hold,,,60.0,"
Drama            ",6.6
86,tt0072478,The Blue Knight,,,60.0,"
Action, Crime, Drama            ",6.9
88,tt1825122,NYC 22,,,60.0,"
Crime, Drama            ",6.5
95,tt0088558,MacGruder and Loud,,,60.0,"
Drama, Crime            ",6.8
97,tt0106133,Sirens,,,60.0,"
Crime, Drama            ",6.8
98,tt0860267,Stubbe - Von Fall zu Fall,,,90.0,"
Crime, Drama            ",6.2
104,tt0046618,The Lineup,,,60.0,"
Drama            ",8.3
106,tt0169505,Une femme d'honneur,,,90.0,"
Thriller            ",4.9
107,tt0410987,Hawaii,,,60.0,"
Action, Crime            ",6.4
109,tt0106042,Julie Lescaut,,,90.0,"
Crime, Drama            ",4.6
111,tt0096607,Hardball,,,90.0,"
Action, Crime, Drama            ",7.2
112,tt0122343,El C.I.D.,,,60.0,"
Comedy, Drama            ",6.9
113,tt0069572,Chase,,,60.0,"
Crime, Drama            ",7.2
116,tt5936474,Preciosas,,,60.0,"
Crime, Drama            ",5.9
117,tt0085078,The Renegades,,,60.0,"
Action, Crime, Drama            ",7.3
118,tt0460643,Killer Instinct,(2005–2006),TV-14,60.0,"
Crime, Drama, Mystery            ",7.1
121,tt0098916,Sunset Beat,,,60.0,"
Drama            ",4.0
122,tt0075495,Dog and Cat,,,60.0,"
Crime, Drama            ",6.3
124,tt0090420,Downtown,(1986–1987),TV-PG,60.0,"
Drama            ",7.5
126,tt0073979,Delvecchio,,,60.0,"
Drama, Crime            ",6.7
127,tt0054558,The New Breed,,,60.0,"
Drama            ",8.1
135,tt0115122,Der Bulle von Tölz,,,90.0,"
Comedy, Crime            ",6.4
137,tt0078609,Eischied,,,60.0,"
Crime, Drama            ",7.7
138,tt0174431,Siska,,,60.0,"
Crime            ",5.3
143,tt6777360,Reported Missing,,,60.0,"
Documentary            ",8.1
148,tt0098931,Top Cops,,,60.0,"
Action, Crime            ",7.5
150,tt0244627,Level 9,,,60.0,"
Sci-Fi, Drama, Action            ",6.7
156,tt0166423,Commissaire Moulin,,,90.0,"
Crime, Drama            ",5.1
157,tt0115389,Thief Takers,,,60.0,"
Crime, Drama            ",7.4
159,tt0078668,Paris,,,60.0,"
Drama            ",6.2
161,tt0072522,Joe Forrester,,,60.0,"
Crime, Drama            ",7.3
162,tt1278016,The Bridge,(2010),R,60.0,"
Crime, Drama            ",7.0
163,tt6293468,All New Traffic Cops,,,60.0,"
Documentary            ",7.7
167,tt0115102,Backup,,,75.0,"
Action, Crime, Drama            ",8.3
170,tt0328797,Tequila & Bonetti,,,60.0,"
Action, Comedy, Crime            ",5.8
171,tt0847709,Schimanski,,,90.0,"
Crime, Drama, Thriller            ",7.1
175,tt0086724,Hawaiian Heat,,,60.0,"
Action, Crime, Drama            ",5.6
182,tt0240276,Kuda idu divlje svinje,,,60.0,"
Crime, Drama, War            ",8.3
186,tt0054517,The Asphalt Jungle,,,60.0,"
Crime, Drama            ",8.2
187,tt0083400,Chicago Story,,,90.0,"
Drama            ",7.5
190,tt0090469,The Last Precinct,,,60.0,"
Comedy            ",6.9
198,tt0080218,Freebie and the Bean,,,60.0,"
Comedy, Crime, Drama            ",6.3
213,tt0242203,Die fünfte Kolonne,,,60.0,"
Drama            ",8.6
218,tt0108969,Traps,,,60.0,"
Drama            ",9.3
219,tt0063875,The Bold Ones: The Protectors,,,60.0,"
Drama            ",7.3
225,tt0075524,Lanigan's Rabbi,,,90.0,"
Drama, Crime            ",6.5
226,tt0338608,Frank Riva,,,285.0,"
Crime, Drama            ",6.5
230,tt5992672,The Departed,,,60.0,"
Crime, Drama, Thriller            ",
231,tt0205687,Ryan Caulfield: Year One,,,60.0,"
Crime, Drama            ",5.9
232,tt0149469,Heterdaad,,,60.0,"
Crime, Drama            ",7.2
233,tt2331972,Harry,,,60.0,"
Crime, Drama            ",6.8
239,tt0948186,Countdown,,,60.0,"
Action, Adventure, Crime            ",6.1
240,tt0210456,The Strip,,,60.0,"
Action            ",8.3
241,tt21223450,Night Coppers,,,60.0,"
Documentary, Crime            ",7.2
242,tt0081948,Today's F.B.I.,,,60.0,"
Crime, Drama            ",7.0
246,tt0108835,Cordier and Son: Judge and Cop,,,90.0,"
Crime, Drama            ",4.9
249,tt0170949,HeliCops - Einsatz über Berlin,,,60.0,"
Action, Adventure, Crime            ",4.9
254,tt0072483,Caribe,,,60.0,"
Crime, Drama            ",6.9
256,tt10348734,Police Code Zero: Officer Under Attack,,,60.0,"
Documentary            ",7.8
258,tt8923354,The Devil Speaks,,,60.0,"
Crime            ",7.6
275,tt1386733,Häjyt,,,134.0,"
Crime, Drama, History            ",7.1
280,tt0118439,Prince Street,,,60.0,"
Drama            ",6.5
282,tt6554974,Za sklom,,,60.0,"
Action, Crime, Drama            ",8.3
286,tt0098775,DEA,,,60.0,"
Drama            ",7.5
289,tt0460664,München 7,,,60.0,"
Comedy, Crime            ",7.8
291,tt0252127,Burnside,,,60.0,"
Crime, Drama            ",7.5
295,tt0112205,Under One Roof,,,60.0,"
Drama            ",8.8
309,tt3819614,Unriddle,,,60.0,"
Action, Adventure, Drama            ",7.6
310,tt0068086,Jigsaw,,,60.0,"
Drama, Crime            ",6.8
335,tt0092419,The Oldest Rookie,,,60.0,"
Crime, Drama            ",6.6
336,tt0219433,Brigada cola,,,60.0,"
Action, Adventure, Comedy            ",5.5
340,tt1565773,Crimes,,,100.0,"
Crime, Drama, Mystery            ",6.1
346,tt0081922,Riker,,,60.0,"
Drama            ",7.6
347,tt0078595,Dear Detective,,,60.0,"
Drama, Crime            ",6.6
349,tt2509528,Crime Stories,,,60.0,"
Crime, Drama            ",4.8
351,tt0103528,The Round Table,,,60.0,"
Drama            ",6.1
363,tt0494187,Dragon Boys,,,178.0,"
Crime, Drama            ",7.1
370,tt0075542,Nashville 99,,,60.0,"
Drama            ",8.4
375,tt0774757,48 ore,,,60.0,"
Action, Crime, Drama            ",5.3
376,tt0111959,Faust,,,60.0,"
Action, Crime            ",4.0
379,tt0103350,Angel Street,,,60.0,"
Drama, Crime            ",5.5
380,tt0065332,Paris 7000,,,60.0,"
Adventure, Drama            ",8.2
390,tt0872299,Ah Polis Olsam,,,75.0,"
Action, Adventure, Comedy            ",1.4
411,tt0081928,Shannon,,,60.0,"
Drama, Crime            ",5.7
417,tt7415970,The Detectives: Inside the Major Crimes Team,,,60.0,"
Documentary            ",7.0
428,tt8193512,Keisari Aarnio,,,60.0,"
Crime, Drama            ",6.9
430,tt0149481,Langs de kade,,,60.0,"
Action, Crime, Drama            ",7.3
445,tt0159209,Sins of the City,,,60.0,,6.9
461,tt0389671,Pogo 1104,,,180.0,"
Action, Comedy, Drama            ",8.0
477,tt0222577,King's Men,,,60.0,"
Crime            ",
480,tt2955764,Chaos & Courage,,,180.0,"
Documentary            ",
488,tt0200376,Spanac,,,61.0,"
Biography, Drama, History            ",8.1
489,tt0071052,Sidestreet,,,60.0,"
Mystery            ",7.5
492,tt1239415,Expozitura,,,75.0,"
Action, Crime            ",6.8
495,tt1353137,The Law and the Crime,,,60.0,"
Action, Crime            ",6.7
498,tt7401636,Ebersberg 2,,,99.0,"
Horror            ",7.8
504,tt0196255,Brigada central II: La guerra blanca,,,85.0,"
Crime, Drama, Thriller            ",7.4
523,tt0881779,Rikospoliisi ei laula,,,60.0,"
Crime, Drama            ",6.6
537,tt0066213,Oberinspektor Marek,,,80.0,"
Crime            ",7.8
552,tt11969746,Cops Like Us,,,60.0,"
Documentary            ",7.7
557,tt0173541,Deux justiciers dans la ville,,,90.0,"
Thriller            ",
566,tt0376406,Life and Death of Penelope,,,60.0,,
567,tt1326636,"Otkroyte, militsiya!",,,336.0,"
Crime            ",6.1
588,tt0168368,Quai n° 1,,,90.0,"
Crime            ",6.4
592,tt1553769,The Force,,,174.0,"
Documentary            ",6.6
598,tt0876208,Anna Meyer,,,90.0,"
Comedy            ",2.4
599,tt2088661,Zaum - Andare a parare,,,65.0,"
Documentary            ",
603,tt0375916,Der Leutnant vom Schwanenkietz,,,222.0,"
Crime            ",5.7
622,tt0118377,Kommissar Schimpanski,,,115.0,"
Crime            ",3.7
648,tt0181232,Kamer 17,,,65.0,"
Crime            ",
659,tt0070987,Eurogang,,,60.0,"
Crime            ",8.6
662,tt2876948,S.M.A.R.T. Tips,,,141.0,"
Family            ",8.7
670,tt6954504,Crime and Film Noir Drama Specials,,,80.0,,
673,tt0173603,Die vier Spezialisten,,,90.0,"
Crime            ",
2,tt20358106,La Madrastra,(2022),TV-14,60.0,"
Drama            ",8.3
4,tt18413282,Vencer la ausencia,(2022– ),TV-PG,60.0,"
Drama            ",8.2
5,tt7314988,Sin tu mirada,,,60.0,"
Drama            ",7.6
7,tt18252858,Mujer de Nadie,,,60.0,"
Drama            ",8.3
11,tt1132292,Al diablo con los guapos,,,60.0,"
Drama, Romance            ",7.3
13,tt0080290,Texas,,,60.0,"
Drama, Romance            ",7.9
15,tt15295244,Contigo sí,,,60.0,"
Drama            ",6.4
19,tt5378734,The Three Sides of Ana,,,60.0,"
Drama, Romance            ",7.3
20,tt13519096,Te acuerdas de mí,,,60.0,"
Drama            ",5.3
30,tt0970166,Yo amo a Juan Querendón,,,60.0,"
Comedy            ",7.0
32,tt0373562,Mariana de la noche,,,60.0,"
Drama            ",6.8
33,tt1039251,General Hospital: Night Shift,,,60.0,"
Drama, Romance            ",6.8
34,tt0787407,Fashion House,(2006– ),TV-14,60.0,"
Drama, Romance            ",6.2
36,tt14414246,La Desalmada,(2021– ),TV-14,60.0,"
Drama            ",7.2
37,tt0247859,Carita de ángel,,,60.0,"
Comedy, Family, Drama            ",7.1
38,tt20358194,Mi secreto,,,60.0,"
Drama            ",8.0
39,tt14361986,Si nos dejan,(2021– ),TV-14,60.0,"
Drama            ",8.0
46,tt1427389,Hasta que el dinero nos separe,(2009–2010),TV-14,60.0,"
Romance            ",7.2
48,tt0759222,La verdad oculta,,,60.0,"
Drama, Romance            ",7.5
56,tt1266126,Juro que te amo,,,60.0,"
Drama, Romance            ",7.8
60,tt2266983,Valiant Love,,,60.0,"
Drama, Romance            ",8.0
61,tt0220251,Nano,,,60.0,"
Drama, Romance            ",7.0
62,tt0396356,Brave Father John,(2004– ),TV-MA,60.0,"
Action, Adventure, Drama            ",6.3
63,tt0224917,María de nadie,,,60.0,"
Drama, Romance            ",5.7
64,tt1729622,Los únicos,,,60.0,"
Action, Comedy, Romance            ",5.2
65,tt0138254,Anything for Love,,,60.0,"
Drama, Romance            ",7.5
69,tt15218930,SOS Me estoy enamorando,,,60.0,"
Drama            ",8.1
71,tt1285297,Un gancho al corazón,,,60.0,"
Comedy, Drama, Romance            ",5.9
72,tt0080271,Secrets of Midland Heights,,,60.0,"
Drama            ",6.5
74,tt0224914,Manuela,,,60.0,"
Drama, Romance            ",5.5
79,tt14371354,Diseñando tu amor,(2021– ),TV-PG,60.0,"
Drama            ",4.5
81,tt0181685,Mi pequeña traviesa,,,60.0,"
Romance            ",8.5
82,tt0296373,The Spring,,,60.0,"
Drama, Romance            ",7.6
83,tt0199180,Andrea Celeste,,,60.0,"
Drama            ",7.3
84,tt0405589,Prisionera,,,60.0,"
Drama, Romance            ",7.2
